"8.159500000	6.802345000	-7.313412500	6.794845000	-7.313725000	-0.000004448"
"8.189500000	6.779532500	-7.334975000	6.771720000	-7.334975000	-0.000004402"
"8.219500000	6.758282500	-7.353412500	6.751095000	-7.354037500	-0.000003917"
"8.249500000	6.734845000	-7.376537500	6.726407500	-7.374350000	-0.000003988"
"8.279500000	6.714532500	-7.394037500	6.707345000	-7.394662500	-0.000004160"
"8.309500000	6.692345000	-7.414662500	6.685157500	-7.414350000	-0.000004374"
"8.339750000	6.670470000	-7.435287500	6.661407500	-7.435287500	-0.000004439"
"8.369250000	6.648595000	-7.454037500	6.640157500	-7.454975000	-0.000004144"
"8.399500000	6.624220000	-7.476225000	6.616095000	-7.476537500	-0.000004144"
"8.429500000	6.602345000	-7.496225000	6.593907500	-7.494975000	-0.000004171"
"8.459750000	6.580782500	-7.514350000	6.572345000	-7.514350000	-0.000004032"
"8.490000000	6.557345000	-7.534975000	6.549532500	-7.534037500	-0.000004054"
"8.519500000	6.534532500	-7.554037500	6.527032500	-7.554350000	-0.000003931"
"8.549500000	6.512657500	-7.573725000	6.504532500	-7.573725000	-0.000003931"
"8.579750000	6.489532500	-7.593100000	6.482032500	-7.593412500	-0.000004125"
"8.609250000	6.466095000	-7.613412500	6.458282500	-7.613725000	-0.000004152"
"8.639750000	6.443595000	-7.632162500	6.436095000	-7.632162500	-0.000003959"
"8.669750000	6.419845000	-7.653100000	6.412345000	-7.652475000	-0.000003913"
"8.699250000	6.397970000	-7.669975000	6.390782500	-7.670912500	-0.000003971"
"8.730000000	6.372970000	-7.691537500	6.365157500	-7.691225000	-0.000004294"
"8.760000000	6.350470000	-7.710912500	6.341720000	-7.710912500	-0.000004294"
"8.790000000	6.328595000	-7.728725000	6.320470000	-7.729037500	-0.000004055"
"8.819500000	6.305782500	-7.747162500	6.297032500	-7.747787500	-0.000004169"
"8.849750000	6.282032500	-7.766225000	6.273595000	-7.766225000	-0.000004037"
"8.879250000	6.259532500	-7.784662500	6.251720000	-7.785287500	-0.000004129"
"8.909500000	6.235782500	-7.804350000	6.226095000	-7.803725000	-0.000004129"
"8.939500000	6.212657500	-7.822162500	6.205157500	-7.822787500	-0.000003835"
"8.969500000	6.188595000	-7.841225000	6.181095000	-7.840912500	-0.000003729"
"8.999750000	6.162970000	-7.860600000	6.154845000	-7.860912500	-0.000003729"
"9.029750000	6.141720000	-7.878412500	6.133282500	-7.878725000	-0.000003896"
"9.059750000	6.117970000	-7.896537500	6.109845000	-7.896537500	-0.000004190"
"9.089250000	6.094532500	-7.914350000	6.086095000	-7.914975000	-0.000004295"
"9.119500000	6.070782500	-7.933725000	6.062032500	-7.933412500	-0.000004186"
"9.150000000	6.046407500	-7.951850000	6.037657500	-7.951850000	-0.000003991"
"9.179750000	6.022345000	-7.969975000	6.013595000	-7.969662500	-0.000003991"
"9.209250000	5.999845000	-7.987162500	5.990782500	-7.987475000	-0.000003981"
"9.240250000	5.972657500	-8.007787500	5.964845000	-8.006225000	-0.000003820"
"9.270000000	5.949845000	-8.023100000	5.942032500	-8.023725000	-0.000003916"
"9.299750000	5.926095000	-8.041850000	5.918595000	-8.042162500	-0.000003794"
"9.329500000	5.902657500	-8.059037500	5.893282500	-8.059350000	-0.000003818"
"9.359500000	5.878282500	-8.076850000	5.869845000	-8.077162500	-0.000003731"
"9.389500000	5.853907500	-8.094350000	5.847032500	-8.094350000	-0.000003600"
"9.419750000	5.828907500	-8.112787500	5.821407500	-8.111850000	-0.000003645"
"9.449500000	5.804532500	-8.130287500	5.795470000	-8.130912500	-0.000003534"
"9.479750000	5.780157500	-8.146850000	5.772657500	-8.147162500	-0.000003596"
"9.510000000	5.756407500	-8.164662500	5.748282500	-8.164975000	-0.000003581"
"9.539750000	5.732032500	-8.181225000	5.723907500	-8.182162500	-0.000003627"
"9.569750000	5.707032500	-8.198100000	5.699532500	-8.199350000	-0.000003627"
"9.600000000	5.683282500	-8.215912500	5.673907500	-8.216850000	-0.000003377"
"9.629750000	5.657345000	-8.233412500	5.650470000	-8.233412500	-0.000003293"
"9.660250000	5.633282500	-8.252162500	5.624532500	-8.250600000	-0.000003177"
"9.689500000	5.607970000	-8.266537500	5.600157500	-8.267162500	-0.000003233"
"9.719500000	5.584532500	-8.283412500	5.575782500	-8.284037500	-0.000003277"
"9.749500000	5.559532500	-8.300287500	5.550470000	-8.300287500	-0.000003277"
"9.779500000	5.533595000	-8.317475000	5.525782500	-8.317162500	-0.000003301"
"9.809750000	5.509532500	-8.333412500	5.500470000	-8.334350000	-0.000003047"
"9.839750000	5.482970000	-8.351537500	5.473907500	-8.351537500	-0.000003089"
"9.869250000	5.457970000	-8.367162500	5.449845000	-8.367787500	-0.000003037"
"9.899250000	5.433595000	-8.383412500	5.426095000	-8.383412500	-0.000003141"
"9.930000000	5.408595000	-8.399662500	5.399845000	-8.400287500	-0.000003021"
"9.959750000	5.381720000	-8.416850000	5.372970000	-8.417787500	-0.000003070"
"9.989750000	5.354220000	-8.433725000	5.345782500	-8.433412500	-0.000003070"
"10.019750000	5.332345000	-8.447787500	5.323907500	-8.448412500	-0.000002771"
"10.049500000	5.308282500	-8.464037500	5.298595000	-8.464037500	-0.000002771"
"10.079250000	5.282970000	-8.480287500	5.273595000	-8.480287500	-0.000002657"
"10.109250000	5.255470000	-8.496225000	5.246720000	-8.496225000	-0.000002724"
"10.139500000	5.229220000	-8.514037500	5.220157500	-8.513412500	-0.000002724"
"10.169250000	5.205470000	-8.526850000	5.197657500	-8.526850000	-0.000002711"
"10.199500000	5.180782500	-8.542787500	5.171095000	-8.543412500	-0.000002658"
"10.229500000	5.154532500	-8.558412500	5.145157500	-8.558725000	-0.000002531"
"10.259500000	5.129532500	-8.573725000	5.120157500	-8.574350000	-0.000002531"
"10.289250000	5.103907500	-8.588725000	5.093907500	-8.588725000	-0.000002530"
