LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	r.aimaev
Date	2024/12/19
Time	09:00:44,9580636024475097657
***End_of_Header***	
	
Channels	6						
Samples	1255	1255	1255	1255	1255	1255	
Date	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	
Time	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	1,000000	1,000000	1,000000	
***End_of_Header***							
X_Value	Time, s	X1 position, mm	Y1 position, mm	X2 position, mm	Y2 position, mm	Signal, Volt	Comment
	27,088978	19,588750	4,111250	19,588750	4,115000	-1,371325E-5
	27,184983	19,613750	3,990000	19,613750	3,993750	-1,485296E-5
	27,307983	19,632500	3,896250	19,633750	3,901250	-1,334438E-5
	27,404984	19,651250	3,798750	19,652500	3,802500	-1,332547E-5
	27,501985	19,670000	3,701250	19,671250	3,703750	-1,471109E-5
	27,599988	19,701250	3,531250	19,702500	3,535000	-1,560488E-5
	27,723991	19,718750	3,433750	19,718750	3,438750	-1,455503E-5
	27,822991	19,735000	3,338750	19,736250	3,342500	-1,232291E-5
	27,919992	19,751250	3,241250	19,751250	3,245000	-1,593591E-5
	28,016996	19,770000	3,123750	19,771250	3,127500	-1,606360E-5
	28,138998	19,785000	3,028750	19,785000	3,032500	-1,454084E-5
	28,236998	19,800000	2,931250	19,800000	2,935000	-1,344370E-5
	28,332999	19,815000	2,831250	19,815000	2,835000	-1,536370E-5
	28,429001	19,831250	2,712500	19,831250	2,717500	-1,674931E-5
	28,549003	19,845000	2,613750	19,845000	2,618750	-1,358084E-5
	28,646005	19,857500	2,513750	19,857500	2,517500	-1,442261E-5
	28,747007	19,868750	2,421250	19,868750	2,425000	-1,454557E-5
	28,843008	19,883750	2,296250	19,883750	2,301250	-1,550557E-5
	28,942013	19,893750	2,202500	19,895000	2,205000	-1,721276E-5
	29,065012	19,905000	2,103750	19,905000	2,107500	-1,203443E-5
	29,161015	19,915000	2,008750	19,916250	2,012500	-1,671621E-5
	29,256015	19,927500	1,883750	19,927500	1,888750	-1,577986E-5
